proposal_id,space_id,title,total_votes,total_voting_power
0x4f6f6c1ba11de1122d5d5b8b098999610920fdc9c61a5e775ea09fbb4bdffc1b,arbitrumfoundation.eth,Multisig Support Service (MSS) Elections,1000,160555536.33177683
0x2af945c5c65a4904e5c3f92be99aef47dc36aacfa2b64c61cf03e7f2a0a45b94,arbitrumfoundation.eth,ArbitrumHub Evolution: The Next Step in Streamlining Information Access and Raising Awareness for Arbitrum DAO,1000,142860333.719249
0xb57f04ac3afb432ddbc7d4426f80bdca9191e56bee97cf5b7d9d55cd9fdf9752,arbitrumfoundation.eth,[Non-Constitutional] Betting on Builders: Infinite Launchpad Proposal,1000,128033700.44324954
0xa220a80bf17a91c1c67b2c9de430ba0349c5122413644e1df49d34d19c1413bb,arbitrumfoundation.eth,Pilot Stage – Treasury Backed Vaults research and development,1000,94429823.84568267
0x9a4800da3ebd6792a59f02d70467fc6ae158ec2d3d1d941cf095a54cb7c7f0d5,arbitrumfoundation.eth,AIP: Funds to bootstrap the first BoLD validator - Operational cost sentiment.,1000,113180270.45360313
0x81cc53932edd0891c8f93a502a1ea929ba1ef1ebf76701663c52d5167b323a6d,arbitrumfoundation.eth,AIP: Funds to bootstrap the first BoLD validator - Bond sentiment.,1000,125768703.6765465
0x98a2b1eebda641b31d7d22a60708840ec7899157e00a4028f2e9f3030ddaf7a8,arbitrumfoundation.eth,AIP: BoLD - permissionless validation for Arbitrum,1000,136021814.36546555
0x09d16f8726f1f9a85bd6975587947a2cd7ce6bd438750d52866ae36207ac7ded,arbitrumfoundation.eth,[NON-CONSTITUTIONAL] Pilot Phase: Arbitrum Ventures Initiative,1000,141880098.72470388
0x991f18a73526fb5715b41e37f7460ced511c02cf3470d41cdaf97656c794406b,arbitrumfoundation.eth,Election of STEP Program Manager,1000,109932151.31083764
0x2f73825f375d59a5d3c8b05074e17140a4967e6ccb6fe20a58f836f865fcaae5,arbitrumfoundation.eth,AIP: Support RIP-7212 for Account Abstraction Wallets (ArbOS 30),1000,126880221.39696696
0x330ed0f609da63cf4b67b932ab0665a76e1c7d6a7789f3383339bad79c789d2b,arbitrumfoundation.eth,AIP: Activate Stylus and Enable Next-Gen WebAssembly Smart Contracts (ArbOS 30),1000,130257928.11118746
0x4ad37b12ffe5c334e0c19113ac54222983e18d36a255fbde60e483592f35fc65,arbitrumfoundation.eth,AIP: Nova Fee Router Proposal (ArbOS 30),1000,130900631.01239645
0x285a0ef00fabce6e1d44b10ffff9fff5a30f62649339cfeded113e23bc58cdf1,arbitrumfoundation.eth,Set up a Sub-Committee for the Security Services Subsidy Fund,1000,122035807.86252624
0xcb75a551ec2c6ace70e904603e9e9445a7bc9e4255f5c67e150aa2e6f6256c75,arbitrumfoundation.eth,Kwenta x Perennial: Arbitrum Onboarding Incentives,1000,36776266.62712386
0x3a946e839de9f9795023b2853f64e6785ca4363a0a552ce3676f9e66f24187fd,arbitrumfoundation.eth,Streamlining the LTIPP Bounties,1000,38294904.88674952
0x3d5ffb8e23b5f22f495f6460ef5ee8771efe5da5565dfa011917a78a2ec25916,arbitrumfoundation.eth,Arbitrum Multi-sig Support Service (MSS),1000,53301561.440569825
0x7ccab054bf342279c63cb72d55e29fc41a61cda3bd823db3577af9a6e8f539ae,arbitrumfoundation.eth,Umami Finance STIP Addendum,1000,127840356.38464122
0xda1c7fae99af0e2f38afa426c59bddc894ddaf1569ebdf6e3a9ad8e5b9d98701,arbitrumfoundation.eth,Dolomite STIP Addendum,1000,127759767.4554861
0x07ac37df9f69f1cfc145a0badb32ec6e65e5ea3823d058ae5cffa6ecd080722f,arbitrumfoundation.eth,Thetanuts Finance STIP Addendum,1000,117194794.33088
0x33eb7f097f77ca68e2545f4d368be5124fbd8de66a1323e0175e6ea2e11a951f,arbitrumfoundation.eth,OpenOcean STIP Addendum,1000,125420900.91863108
0x7956e7e5e928b1f652da5774e9466d605d193f8000ba843b73bb207d4358a878,arbitrumfoundation.eth,Angle DAO STIP Addendum,1000,120451701.33360568
0x2dafb48842dfd723a3eb40fd5a911cfb7d88c3faa747f642170e64577f0ef3cb,arbitrumfoundation.eth,Socket Bridge STIP Addendum,1000,102376313.889816
0xbf6e4f557b134cd75a344fc92946cea37e051176d62ce85aaf94179dabf68316,arbitrumfoundation.eth,Furucombo STIP Addendum,1000,103323409.98420587
0x15b857dac71f63b3d8741af84cd30a5c1ac8814782f093019c63a3281fc0ee78,arbitrumfoundation.eth,Stake DAO STIP Addendum,1000,113162997.23614357
0x518d035041487baa7b5cefd2f91f902a2b8ad6d025db6b41ced7176df55b05af,arbitrumfoundation.eth,Savvy DAO STIP Addendum,1000,137615666.8464897
0xfd152fdc68cb8ba017105c5b577e955f99228927ef8ce9f6aafa7e2cf36aaa46,arbitrumfoundation.eth,Thales Protocol STIP Addendum,1000,109525628.37175184
0x3c3bb63ef3df06ccbb8bbe9e8e96ed55c636a64c4b5209dd6d8d6e0675f4896f,arbitrumfoundation.eth,Boost (Prev. RabbitHole) STIP Addendum,1000,101962540.60681446
0x07123f95a95de16814cb92b311088e9df9741c585d48d7b6a82364b253729efe,arbitrumfoundation.eth,Gains Network STIP Addendum,1000,120540034.00440031
0x21778db7ae6684cce5c3b4a17fb617c2247784ac66c4557b29e7d359d86c02f5,arbitrumfoundation.eth,KyberSwap STIP Bridge Challenge,1000,123651922.73587884
0xc567d5019f4c8aa5c40387824bfb23e839f7c010a9bb1dd22136e317eff84df6,arbitrumfoundation.eth,Tide STIP Bridge Challenge,1000,96534395.92018168
0x0a74ae1f83f1521e98588598d851dcac1d218c072bcb105151bfddc977b3068b,arbitrumfoundation.eth,Sanko GameCorp STIP Bridge Challenge,1000,123424335.21894547
0xcb1fd4b0120f271501bf7aa54b757de4d59b1446289b7784332e61c626676a92,arbitrumfoundation.eth,Solv STIP Bridge Challenge,1000,98729121.79441541
0x611926bc9afd0e503e6722aa5fe8186ccc8c203dab12087fb9d930ae2cad492a,arbitrumfoundation.eth,Stargate STIP Bridge Challenge,1000,122861077.48880953
0xa0ee4b1ac46204b4b513d97980c9fc0aaad9bd3dfb17bf47c819a3ae51c46ea9,arbitrumfoundation.eth,MUX STIP Bridge Challenge,1000,131770120.17611004
0xc82f0b696e51e721a64a89af66654ea9e313ed29f4de0ed23e338418333fd61e,arbitrumfoundation.eth,Pilot Phase: M&A for Arbitrum DAO,1000,92544926.54192232
0xddfa0a249ebf8b1c4c17cb67b4ec1cea69b255815f23a9de35673d8c7d477afc,arbitrumfoundation.eth,Proposal for Approval of DeDaub as the ADPC Security Advisor,1000,69250524.80056894
0xa3ef0957e3d98295219ae94dd1d4b22382753803e80113e632caf7e37e04f7a2,arbitrumfoundation.eth, Buffer - LTIPP [Post Council Feedback],1000,20966298.376296874
0x3914c54aafd42aed172176c0204d5b631030d75ecc462e310cde89e36ad97302,arbitrumfoundation.eth,Sushi - LTIPP [Post Council Feedback],1000,26154451.909744542
0xe18e16008e896937d306afee8f95cca2b287a041384e263862db925768a1bfe6,arbitrumfoundation.eth,Grant Request - Curve Finance,1000,58126903.75250208
0x20fc5915d63f720b88eb8701bbdc55af106e074c4f8aeb40cb4b932e089d4967,arbitrumfoundation.eth,Synthetix - LTIPP [Post Council Feedback],1000,18238545.031586777
0x64a5f290a74d1c1cfc13fb00b5dff774dc9410b791d69033c7fdd941b76e8767,arbitrumfoundation.eth,Clipper - LTIPP [Post Council Feedback],1000,30547825.192458082
0x45af534abfed4e82c244ab099261380a9c2b8d7aec00b89885101dff9895f81f,arbitrumfoundation.eth,DODO LTIPP [Post Council Feedback],1000,36634091.555690356
0x2c0125737bfe7d3575a7ff93dd9f375f3cbf5b76ae6f40a3138379df7cc9d6e0,arbitrumfoundation.eth,Tradao - LTIPP [Post Council Feedback],1000,24462689.461687353
0x607eeb6e318f776c78617b4ea9568f7408ccecb2b7850e2283ec345eb4ba774e,magicappstore.eth,[SQR-003]: Adopting Team Finance Solution for Token Vesting and Distribution,256,3792151.0
0xe14e1aabf957741753c511d6c5cf88333eb84f6ab65f162f8323e6abfacdd3d2,magicappstore.eth,[SQR-002]: Adding Magic Raffles to the Magic Store,440,3391436.0
0x3a12ab1c4ebe14701c4c5f16d9efdd5a5150dcd291bb348ca584f5d8ac1b0571,magicappstore.eth,[SQR-001]: Adding a Burn Mechanism to SQR Token,675,1942180.0
0xb1ad8eb07c8b2cb5f220f77157b01a7eaf308421626cb42443ed4912dcbf951f,magicappstore.eth,Access the Exclusive Magic DAO Discord Role & Practice Voting,976,5333506.0
0x6b96b331f3604f33593512a1f0be3f55caa08cebfa66998e40afcb15bc89df1c,magicappstore.eth,Magic Square Community Validation: LI.FI on the Magic Store Voting,1000,1000.0
0xc794ca84923aabcbd4ba138bdba248c45becde5db69f950cd0deaa17aacf96d5,magicappstore.eth,Magic Square Community Validation: FLock.io on the Magic Store Voting,1000,1000.0
0x83fcf18ae072b237dc82342141652d09c864fd0f3a4f09f78461f0661250f048,magicappstore.eth,Magic Square Community Validation: Droplove NFT Maker on the Magic Store Voting,1000,1000.0
0xe82d118d27eb70147be98058f3b545026306542bf030b093987a58c986408d32,magicappstore.eth,Magic Square Community Validation: LOOPER on the Magic Store Voting,1000,1000.0
0x71a84be6c97830a62f1f159807456a2470dc4d0e2b24351492457fc352cefefe,magicappstore.eth,Magic Square Community Validation: Fair Fight on the Magic Store Voting,1000,1000.0
0xa62ce02e48e050a12090e94322f2f4214bbd5b733c578af2f6020fa790459ffc,magicappstore.eth,Magic Square Community Validation: TonUP.io on the Magic Store Voting,1000,1000.0
0x46843767f728a2181be7cbd1b31d202586fcd060e63359074e78c6786c01f1bc,magicappstore.eth,Magic Square Community Validation: SuiPad on the Magic Store Voting,1000,1000.0
0xe828fd4cb23d1ca6cb08a6945eeaf3c750c0f77f1e77d889b855dbbb5d5beeb4,magicappstore.eth,Magic Square Community Validation: VetMe on the Magic Store Voting,1000,1000.0
0xdf34b9d1635cd633c458e019d2a0b2f9975f75ae264b60c2aeeb737eff6abef8,magicappstore.eth,Magic Square Community Validation: RyzeFi on the Magic Store Voting,1000,1000.0
0xd05be3daa352190405683162a3b976837226ef1e4d639c76e152e06e02e4532c,magicappstore.eth,Magic Square Community Validation: Jaypeggers on the Magic Store Voting,1000,1000.0
0xcf9f2fb87d17cb92f0839d5e8e75df82258050c4ded23d5339bda8aea4627c55,magicappstore.eth,Magic Square Community Validation: QORPO Market on the Magic Store Voting,1000,1000.0
0x3a42582cea9058e7ffaffda2438648f93f42440783f0536072338310a0505515,magicappstore.eth,Magic Square Community Validation: Symbiosis on the Magic Store Voting,1000,1000.0
0x0b2f28596b46525ee684470ab8931d2b7ff47442cfae391a8a6d6c98961f5918,magicappstore.eth,Magic Square Community Validation: Arsenal on the Magic Store Voting,1000,1000.0
0xafed2301a7a3d63ed37672ef8a4778937cbfa196712cc5a278fe40e3571c4dfe,magicappstore.eth,Magic Square Community Validation: Zebec Protocol on the Magic Store Voting,1000,1000.0
0xadde41781913a66b94e509f602fc619580db2cb2817ab5f6b610d0c4ab668fbd,magicappstore.eth,Magic Square Community Validation: Social3 on the Magic Store Voting,1000,1000.0
0x617fee854b8f3b969ea2d0aaaadb82816ff008cd1c126dfacab57a46ebbe1a5a,magicappstore.eth,Magic Square Community Validation: DeFi Kingdoms on the Magic Store Voting,1000,1000.0
0x451d9658dcc65c946c25471295beae3d658d7ac613fa6a32082ed70268e1aa3b,magicappstore.eth,Magic Square Community Validation: TAIKAI on the Magic Store Voting,1000,1000.0
0x3ac774993247cf161cefa5f4ba8e83613adbadb92a16b40f4f449437fade750e,magicappstore.eth,Magic Square Community Validation: Bepro Network on the Magic Store Voting,1000,1000.0
0x9794907b96437b0d919f49c17a16234cef067d5c0209527c8f666550ee628a67,magicappstore.eth,Magic Square Community Validation: Orbit Bridge on the Magic Store Voting,1000,1000.0
0x764de824caab8bbaef62d97c23cac5cc213f8bc2d5aa8f137f2451c27af1c13d,magicappstore.eth,Magic Square Community Validation: World of Defish on the Magic Store Voting,1000,1000.0
0x05e5d04ac774cc834488264c7c0067580fb9c0d72fcc2e152c518ee5ff42c819,magicappstore.eth,Magic Square Community Validation: Chronicle on the Magic Store Voting,1000,1000.0
0xcde9eaab1490c87be43daf36d82397b6662f95ffb6cedbed9d02f33b3b8868f8,magicappstore.eth,Magic Square Community Validation: pNetwork on the Magic Store Voting,1000,1000.0
0x4b020109855f25ea982f9330329df970e352cf01f28b30710aec325fd727ee48,magicappstore.eth,Magic Square Community Validation: NFTb on the Magic Store Voting,1000,1000.0
0x67d414042da88026e2c718284e90a5d79e1c0a32d322a288b373e0d7a21f4cef,magicappstore.eth,Magic Square Community Validation: Pulsar Finance on the Magic Store Voting,1000,1000.0
0xc29df4ccabd80fd15786929fc5ee5937384462dc6ac34e5a9b108dc78d70ce92,magicappstore.eth,Magic Square Community Validation: Kinza Finance on the Magic Store Voting,1000,1000.0
0xb41606b1de917d84098e44a849130648879b4cbe6b5f7e9f47aeb77893f2d2ad,magicappstore.eth,Magic Square Community Validation: HyperStore on the Magic Store Voting,1000,1000.0
0xe0f33a6dc7733b8a13d3c331d31c7dafe70d81671dc6ba60fca3ad31258e94c2,magicappstore.eth,Magic Square Community Validation: Link3 on the Magic Store Voting,1000,1000.0
0x91fdf4f1822d75747d425290a99ba5b8ea974dbbc4d8ed6eb1b0d1fc8331d157,magicappstore.eth,Magic Square Community Validation: WAM on the Magic Store Voting,1000,1000.0
0x1230e17053ac2e8d023825f19c69fb549c791119ff3a2f1e83725075081900b4,magicappstore.eth,Magic Square Community Validation: Superhero NFT Wars on the Magic Store Voting,1000,1000.0
0x6302882e472eecf518370b031b9246570feadc1368cc4ca5fbde452f5ffa7089,magicappstore.eth,Magic Square Community Validation: Scotty Beam on the Magic Store Voting,1000,1000.0
0xd4d2e8e079eb0f2255914b89b4c4c460ccdaa35765c0396201ab756df619f8eb,magicappstore.eth,Magic Square Community Validation: Yuliverse on the Magic Store Voting,1000,1000.0
0xa04d8b5f7a2795b7472cce491f4190f4fb2b48c441c148e8e68d6478dc075232,magicappstore.eth,Magic Square Community Validation: LBank - Buy Bitcoin on the Magic Store Voting,1000,1000.0
0x5c81d9a19adf4c0370efdf29a2b2953b7577a068210898f7dd4c53b20959ca66,magicappstore.eth,Magic Square Community Validation: Uquid on the Magic Store Voting,1000,1000.0
0x27b0f3ecd9a37e5080e8f31828a829d9a86a6bbf32627a1fb620351e77ffa440,magicappstore.eth,Magic Square Community Validation: MetaDragon on the Magic Store Voting,1000,1000.0
0xbe09edc955b93b0534675b42dbf1669fdaf1200853ad6b8fd896499122fcdcbd,magicappstore.eth,Magic Square Community Validation: NFTrade on the Magic Store Voting,1000,1000.0
0xd1211b5fe1b322777918be05d27911e2a9db5531331ac7363f72b8dafdccfd10,magicappstore.eth,Magic Square Community Validation: xExchange on the Magic Store Voting,1000,1000.0
0x34d0595c5e79d37c4a2a99cf604bc511cbb2cf824d443690c5084fc673aeb0e1,magicappstore.eth,Magic Square Community Validation: KK Clicker on the Magic Store Voting,1000,1000.0
0xcd9bcd04d63f50b13c17a3ea7cb950763eb888bc14533d48aa0be4585f9ec679,magicappstore.eth,Magic Square Community Validation: Minglo on the Magic Store Voting,1000,1000.0
0x616a21fa0df3d43fdbd2c192b8525f919b6ff626996881b11591d50ad81ff78a,magicappstore.eth,Magic Square Community Validation: Lords of the Arena on the Magic Store Voting,1000,1000.0
0x8d22e724cb9c21db506eb0b617846ffcd107ce25d4b91862c49d8bef994b37cb,magicappstore.eth,Magic Square Community Validation: Spells of Genesis on the Magic Store Voting,1000,1000.0
0x0b6489fdfa24ccc61d51070e5ccd34348627added7f8d9b68a6c79f9220ae047,magicappstore.eth,Magic Square Community Validation: Lawyerd on the Magic Store Voting,1000,1000.0
0xa1d03000b4b32b4affd6e1b87db7b187e22565ebe63dfe38936a1e94074e1786,magicappstore.eth,Magic Square Community Validation: Friend3 on the Magic Store Voting,1000,1000.0
0x05a5a5f88bff82a45e6b6fc2ae21f0d0def10a293d96d58163339b55df60d59b,magicappstore.eth,Magic Square Community Validation: Planet IX on the Magic Store Voting,1000,1000.0
0xcd749b3c1caea7f5f2ecc3d1270eb2f938819f015d4410e5e07f77cab47e9eb9,magicappstore.eth,Magic Square Community Validation: PixelSwap on the Magic Store Voting,1000,1000.0
0x5764572fa1d162fa02bd8d90c50d138c922cc8276887507fe45c1d1e7b27b607,magicappstore.eth,Magic Square Community Validation: RocketX exchange on the Magic Store Voting,1000,1000.0
0x12f35834b4badcbd84f7be18e59dfb8b773456c64ffb061f9df3faf4bf25dc35,magicappstore.eth,Magic Square Community Validation: BracketX on the Magic Store Voting,1000,1000.0
0x26a0001cf4b48456f99ce1a1f49d730a6324b2e674d079485ffa40ef57a7a066,magicappstore.eth,Magic Square Community Validation: PWNDAO on the Magic Store Voting,1000,1000.0
0x75689a1d486913ca272480d11c0afc0b5b42fced1d64b5e90e85800e8ba6cbe5,magicappstore.eth,Magic Square Community Validation: Earn Network on the Magic Store Voting,1000,1000.0
0x63a7caf8da0ed304ba59497fbc60861e2ac9eab3ce84bc91baac02a89e12ca60,magicappstore.eth,Magic Square Community Validation: Galaxia Explorer on the Magic Store Voting,1000,1000.0
0x7914fe531102de5c8491e26fba0c17c8a6f76f48a1389b346d13163a80a13ed1,magicappstore.eth,Magic Square Community Validation: Sonorus on the Magic Store Voting,1000,1000.0
0x5bf21d61c73cca2bda3faa8b562bdbc474661b960cd056da8e98de3bd8571569,magicappstore.eth,Magic Square Community Validation: One Click Crypto on the Magic Store Voting,1000,1000.0
0xadc25e90b7b6275b3e1646fb8ab614aa581ce61b176086f344e5cf6854bde91a,magicappstore.eth,Magic Square Community Validation: STRX FINANCE on the Magic Store Voting,1000,1000.0
0xc7e40d9e238c33aacc1173a12e378dcd940893b326c681165489d66d4ebc94a1,magicappstore.eth,Magic Square Community Validation: INTO on the Magic Store Voting,1000,1000.0
0x2080785db69563e63fea2f7dc5b4b0f3c02999ac782a79475f2e9d93c54a39cf,magicappstore.eth,Magic Square Community Validation: Arkham on the Magic Store Voting,1000,1000.0
0xd343295d4864b1db25d0835d8abb17503effad7fd515814107a6d179dfb1e2dc,magicappstore.eth,Magic Square Community Validation: paydece on the Magic Store Voting,1000,1000.0
0x14d0dfed95db9cadd86780a02db73c44e03ddff25ac09f951b4790607256620a,magicappstore.eth,Magic Square Community Validation: SendIT (Arcana) on the Magic Store Voting,1000,1000.0
0x3efef8ee6c1c19436344ce157def27cb36593586384fa4d2599b669dbc33923d,magicappstore.eth,Magic Square Community Validation: FoodTruck Wars on the Magic Store Voting,1000,1000.0
0xd12feb3b762c9cc829b77ed2d48c1c5fd28ddd0ffb6f7cc777c7ac59efc9c467,magicappstore.eth,Magic Square Community Validation: spacepongxyz on the Magic Store Voting,1000,1000.0
0xbea2b569a40278ef4cacde51831e1a0fafebdb2045741b4f69dd5ec406a9b990,magicappstore.eth,Magic Square Community Validation: Reality Metaverse on the Magic Store Voting,1000,1000.0
0x7248dcd6f45da1cd6dc0d709619ca42f4a095c102e8d5ac79395e3c8254125bb,magicappstore.eth,Magic Square Community Validation: Velocimeter on the Magic Store Voting,1000,1000.0
0x615c3bd11b27d453e98b39ca95be29ed1403d07eaedef4e3d6ff698de6e26d64,magicappstore.eth,Magic Square Community Validation: CyberWallet on the Magic Store Voting,1000,1000.0
0x4ee30f3a3354d99f3a0f3473ce406e81db1e26b9f67caa2818df0b85a8d7de23,magicappstore.eth,Magic Square Community Validation: HyperID on the Magic Store Voting,1000,1000.0
0x4ff1eca26fa6b94cbc593379960e28bcd079ff9bb18fef20b09f28cd4b79d90d,magicappstore.eth,Magic Square Community Validation: FlappyMoonBird on the Magic Store Voting,1000,1000.0
0xaa0077198a8579f5ed4594e487cb241387159898eda759f85bf6f0d97ef51bf0,magicappstore.eth,Magic Square Community Validation: TurboDEX on the Magic Store Voting,1000,1000.0
0x5d7b11ed91a2db948338a0b7a42baff3601cd0da9c95b8958cc1f3215e03bc2e,magicappstore.eth,Magic Square Community Validation: Solcial on the Magic Store Voting,1000,1000.0
0xc70755669ab4b64ed34263ec3f66503a0eb8e7a86aaae271363dfa8dfd258163,magicappstore.eth,Magic Square Community Validation: Elfin Kingdom on the Magic Store Voting,1000,1000.0
0x48a474cf61f06943e499196d27240156832d9686a4cdc3ef236b4f493271b926,magicappstore.eth,Magic Square Community Validation: Honeyland on the Magic Store Voting,1000,1000.0
0xe244178bb88a9a2c46d854c4e088746c2de33ff97603449545fa8f0bed08b480,magicappstore.eth,Magic Square Community Validation: Magic Shoes on the Magic Store Voting,1000,1000.0
0x1d1fdab5906b3a00028c725232cdeff45a42c5a45a3f4a54faeb3dddf6d14839,magicappstore.eth,Magic Square Community Validation: Bumper on the Magic Store Voting,1000,1000.0
0x6747c6b39856bfe532b6cc9baf261e6e0fa1ce769ce3482f8c6e08f7333913d0,magicappstore.eth,Magic Square Community Validation: Scrub Money on the Magic Store Voting,1000,1000.0
0xb7a5214894816cd57d765d24873b30a1341a59bc6f8b391d9c071029581d963b,magicappstore.eth,Magic Square Community Validation: Scrub Invest on the Magic Store Voting,1000,1000.0
0x34d33b7c2e632295768b887c649e539b3c0d8c97a42a45c36d59889c1334b1b0,magicappstore.eth,Magic Square Community Validation: Lovely Wallet on the Magic Store Voting,1000,1000.0
0x958904e92a1ec1148b5934ea98e5405513c55a1939284f56b8e1b24292308cbd,magicappstore.eth,Magic Square Community Validation: Assure DeFi on the Magic Store Voting,1000,1000.0
0x3312798827ecc4919cf7cab8612da169ee40afb22b2971ba403358b49b47eb5d,magicappstore.eth,Magic Square Community Validation: TapFantasy on the Magic Store Voting,1000,1000.0
0xf9b0ba1032d0a49c4a60f30c49662923edcce0123f5712ddbe469ece660ba0f2,magicappstore.eth,Magic Square Community Validation: FWDX on the Magic Store Voting,1000,1000.0
0x77525ce1ebf3d25db2f352ed977f649f9f365a5bd2bf09ba0dcda440a792426f,magicappstore.eth,Magic Square Community Validation: CutKitts on the Magic Store Voting,1000,1000.0
0x092dceb83890f00d51c8af522876b7ea42f3fa423c9726d41423d2472dc1bfba,magicappstore.eth,Magic Square Community Validation: Spores Launchpad on the Magic Store Voting,1000,1000.0
0xbd9f5451aad3c62865aab6d620b7f50eaf58f23a4c78f413bb5e216a1084c3fd,magicappstore.eth,Magic Square Community Validation: Mazuri GameFi on the Magic Store Voting,1000,1000.0
0xff5adf6b22a6878f6417978cd41e7e7c0936863a1754bd8aa2ba0ec981451f3c,magicappstore.eth,Magic Square Community Validation: PunkCity on the Magic Store Voting,1000,1000.0
0x914592c1749418e86b1aacf13ddcd4649c6171f81c117ab51039eef49dd810fc,magicappstore.eth,Magic Square Community Validation: WePad on the Magic Store Voting,1000,1000.0
0x8a41069073975f2682f1cbd3e1f5ff28dcf14af65cbb65a2fca95b0de9d639c5,magicappstore.eth,Magic Square Community Validation: Neptune Mutual on the Magic Store Voting,1000,1000.0
0x5f12e5c9fe5e116f2f14887345a728d9930fbe85423a80f7467c76fdedb8564e,magicappstore.eth,Magic Square Community Validation: Battledog Arena OKX on the Magic Store Voting,1000,1000.0
0x510ee2a206292649e36a73e519debd2866e0ae19a3cec7a70b82b1d62584e57a,magicappstore.eth,Magic Square Community Validation: Liquidity One on the Magic Store Voting,1000,1000.0
0xccc65c1299b12f82ee09e79eec46f26890b241ff8081d43ee00502a26767e5db,magicappstore.eth,Magic Square Community Validation: Dtravel on the Magic Store Voting,1000,1000.0
0x04ffb30c837d1b9d3f8868c8c4c23d7f09845e33c55e844c8f4cde6b4c7142b9,magicappstore.eth,Magic Square Community Validation: Huddle01 on the Magic Store Voting,1000,1000.0
0x1fedcb9749b75d857ba2a9ff9a6de26e3db9f6e71860125ff3a01ff48e480322,magicappstore.eth,Magic Square Community Validation: MetaStrikers on the Magic Store Voting,1000,1000.0
0x6cdb84ed3b60397216fd80e2859054080987c38d2ed53fd0eeb844a6bd01f02f,magicappstore.eth,Magic Square Community Validation: Tearing Spaces on the Magic Store Voting,1000,1000.0
0x92dd10810458c72c7c356abb000e6e2a2843329fb5562d38eaea6c80333d7bd4,magicappstore.eth,Magic Square Community Validation: Overlay on the Magic Store Voting,1000,1000.0
0x16411c57c2afb4d69103d8a6cd41ebd1651f3f2f97f626501bf3a94766387589,magicappstore.eth,Magic Square Community Validation: Battle Craft on the Magic Store Voting,1000,1000.0
0x2b684ce4992527e24f51ea404edd1ed91d2a87b43574770851db6375b7195af0,magicappstore.eth,Magic Square Community Validation: Ether Strike on the Magic Store Voting,1000,1000.0
0xa33808b9e91ea1fc46d0c190619506a7964ecb989eb73f7c8d31a9c512a998da,magicappstore.eth,Magic Square Community Validation: Coresky on the Magic Store Voting,1000,1000.0
0x8a843ec52f6e232db06f9a89e22bc369cf5e6f420414faa6fd98237df50adc21,magicappstore.eth,Magic Square Community Validation: WiFi Map on the Magic Store Voting,1000,1000.0
0x8f418d08ec3fbd01d652358a51d2928bf247c39bb55fd91e94f5801f87bdaa3c,magicappstore.eth,Magic Square Community Validation: Meta Apes on the Magic Store Voting,1000,1000.0
0xe7f175aa22827d02218896af1a8beea6ded8e05d830cd0ffdeeb469b778c6812,magicappstore.eth,Magic Square Community Validation: 4EVERLAND on the Magic Store Voting,1000,1000.0
0x0d59104eaf88be4a05b2276cbd415713ee6ffdabd88039e1d2c00d946dc68214,magicappstore.eth,Magic Square Community Validation: Megaton Finance on the Magic Store Voting,1000,1000.0
0x3965896f4ba916f3871c3088e6bdc93b8a923b48ed64a345565bdc733c2bc1e9,magicappstore.eth,Magic Square Community Validation: Houdini Swap on the Magic Store Voting,1000,1000.0
0x88583c43b196ec86cee45345611b582108f1d6933ab688a7cae992a6baa552a6,opcollective.eth,Title: Special Voting Cycle #9b: Protocol Delegation Elections ,1000,1836407.5413204252
0xa9457a5344747a6c272de786419fc7a4e83fcf0f927ef9b1ce767452faa9b453,opcollective.eth,Title: Special Voting Cycle #9b: Grants Council Elections - Growth Experiments ,1000,720918.9163098568
0xdcff47b93fb17a11411bda1809e22cba72e5131d31624e4c0f2b9dbee6811f5c,opcollective.eth,Title: Special Voting Cycle #9b: Grants Council Elections - Builders ,1000,629796.1831510557
0x22d4c3ab56832de58c1774d1a0aeb61ba6dde8b16c0f8382f85d8935f3ee1f11,opcollective.eth,Badgeholder Nomination Voting,1000,1014983.1090741485
0x3a1f9a30c47d6060f3b732404f3a6b2ceba3da07be0505ef0f93b6dab7fa3185,opcollective.eth,Special Voting Cycle #9a: Protocol Delegation Program,1000,244495.71258224387
0x37fc8a6ae60cff2e4e72fe9c0567f739bb9a78262c2ada236892fcbc7af2c32d,opcollective.eth,Special Voting Cycle #9a: Grants Council,1000,246476.4216933739
0xfeb1832a75e2ef47dea4b08509a16e4e9176e9d2a962c9466c5d345b37428384,opcollective.eth,Season 2: Cycle 8: Velodrome ,1000,1471689.127078809
0x2a7436c5bebeaee1a369e484a212a183da549dfce0393d6dc1f84837e8c5c79d,opcollective.eth,Season 2: Cycle 8: Mochi,1000,958679.3003571137
0x71f465ebc109ddbda430a6a0312a43c324d0653624eb22e126e7503681dceb10,opcollective.eth,Season 2: Cycle 8: Ambire Wallet,1000,1107573.460376516
0x474cbf8c806f30d016ea4ca0ad3fb5605391df6a3fa34a1aead7df61a9e4cc28,opcollective.eth,Season 2: Cycle 8: Agora,1000,869810.915424253
0xe97adad42eb8c0072edee33de2c68191cd2e8a0ae615ab94ebb60bdc73a7d3f2,opcollective.eth,Season 2: Cycle 8: DefiLlama,1000,879197.6777975274
0xcf871243191a3e0672caa7b7a29ee1be8f917288d844fc9345f56b777a595659,opcollective.eth,Season 2: Cycle 8: Messari,1000,1607996.8075246178
